marketgroup,year,quarter,price,se,n,division,region,aggweight,totexp
7,2008,4,0.2000481,0.0074388,101,5,3,2318834,"$1,076,729"
7,2009,1,0.217682,0.0093691,108,5,3,2365045,"$683,334"
7,2009,2,0.2134644,0.0103353,99,5,3,2365045,"$549,275"
7,2009,3,0.2082397,0.0079148,121,5,3,2365045,"$730,584"
7,2009,4,0.206773,0.0106354,104,5,3,2365045,"$561,622"
7,2010,1,0.2257575,0.008653,110,5,3,2355997,"$605,207"
7,2010,2,0.2128528,0.0128645,91,5,3,2355997,"$575,535"
7,2010,3,0.2061618,0.0118252,105,5,3,2355997,"$526,879"
7,2010,4,0.2099918,0.0104883,91,5,3,2355997,"$592,653"
8,2004,1,0.1572815,0.0053552,230,5,3,3983504,"$1,366,525"
8,2004,2,0.1707479,0.0061577,182,5,3,3983504,"$1,387,207"
8,2004,3,0.1620044,0.0056741,199,5,3,3983504,"$1,259,784"
8,2004,4,0.1600081,0.0072913,193,5,3,3983504,"$2,227,890"
8,2005,1,0.1659898,0.005966,219,5,3,4117775,"$1,880,607"
8,2005,2,0.1742071,0.0068998,152,5,3,4117775,"$1,259,778"
8,2005,3,0.1619936,0.0066565,180,5,3,4117775,"$888,867"
8,2005,4,0.1757042,0.0064403,247,5,3,4117775,"$1,511,228"
8,2006,1,0.176328,0.0071774,200,5,3,3980952,"$2,132,428"
8,2006,2,0.1792011,0.009759,173,5,3,3980952,"$1,022,289"
8,2006,3,0.188006,0.0078909,173,5,3,3980952,"$1,253,835"
8,2006,4,0.1776502,0.0083699,205,5,3,3980952,"$1,478,839"
8,2007,1,0.1812674,0.0041368,343,5,3,4290907,"$1,712,826"
8,2007,2,0.186366,0.0046036,295,5,3,4290907,"$1,443,624"
8,2007,3,0.1839296,0.0046536,289,5,3,4290907,"$1,411,829"
8,2007,4,0.1809368,0.0044746,342,5,3,4290907,"$1,758,145"
8,2008,1,0.1966309,0.0058261,353,5,3,4401079,"$2,235,592"
8,2008,2,0.2012112,0.0053813,284,5,3,4401079,"$1,750,605"
8,2008,3,0.2050154,0.0063509,255,5,3,4401079,"$1,665,889"
8,2008,4,0.2042817,0.005749,325,5,3,4401079,"$2,036,143"
8,2009,1,0.1919664,0.0063891,326,5,3,4488998,"$2,054,983"
8,2009,2,0.2079628,0.0059254,265,5,3,4488998,"$2,012,439"
8,2009,3,0.2092894,0.0069111,255,5,3,4488998,"$1,542,335"
8,2009,4,0.2079062,0.0068453,272,5,3,4488998,"$1,709,438"
8,2010,1,0.2077883,0.0053174,270,5,3,4541935,"$1,627,899"
8,2010,2,0.2127646,0.0081172,215,5,3,4541935,"$1,180,456"
8,2010,3,0.2032282,0.0072667,222,5,3,4541935,"$1,264,861"
8,2010,4,0.2096507,0.0057468,249,5,3,4541935,"$1,391,357"
9,2004,1,0.1764861,0.0110972,42,5,3,1040614,"$341,270"
9,2004,2,0.185579,0.0086827,40,5,3,1040614,"$391,025"
9,2004,3,0.1934178,0.0076377,37,5,3,1040614,"$439,388"
9,2004,4,0.2057998,0.0166872,34,5,3,1040614,"$483,881"
9,2005,1,0.1779792,0.0100365,46,5,3,1106296,"$493,984"
9,2005,2,0.1736244,0.0103073,34,5,3,1106296,"$482,023"
9,2005,3,,,,5,3,1106296,
9,2005,4,0.1755505,0.012661,44,5,3,1106296,"$491,914"
9,2006,1,,,,5,3,1089065,
9,2006,2,0.2083363,0.0117827,34,5,3,1089065,"$629,269"
9,2006,3,0.2055994,0.0164694,35,5,3,1089065,"$601,072"
9,2006,4,0.1860962,0.007462,33,5,3,1089065,"$570,774"
9,2007,1,0.1834371,0.009373,54,5,3,1158090,"$516,472"
9,2007,2,0.1912856,0.0108019,48,5,3,1158090,"$444,434"
9,2007,3,0.2131068,0.0133326,52,5,3,1158090,"$487,519"
9,2007,4,0.1994389,0.0131098,53,5,3,1158090,"$432,430"
9,2008,1,0.2045547,0.0078581,54,5,3,1157091,"$526,428"
9,2008,2,0.2225406,0.0126879,56,5,3,1157091,"$461,900"
9,2008,3,0.2255334,0.0140016,34,5,3,1157091,"$378,800"
9,2008,4,0.2037745,0.0169209,49,5,3,1157091,"$419,292"
9,2009,1,0.2175043,0.0121172,53,5,3,1157887,"$477,012"
9,2009,2,0.240207,0.0108771,54,5,3,1157887,"$463,572"
9,2009,3,0.2396216,0.0168747,43,5,3,1157887,"$301,235"
9,2009,4,0.2220799,0.0137985,49,5,3,1157887,"$388,094"
9,2010,1,0.2398361,0.0148506,55,5,3,1147058,"$379,260"
9,2010,2,0.2300115,0.0190754,52,5,3,1147058,"$386,005"
9,2010,3,0.2403942,0.0218827,38,5,3,1147058,"$280,747"
9,2010,4,0.2202714,0.0132076,56,5,3,1147058,"$446,158"
10,2004,1,0.1480883,0.0035131,310,6,3,4332997,"$1,650,266"
10,2004,2,0.1482711,0.0037689,236,6,3,4332997,"$1,331,540"
10,2004,3,0.1550347,0.0045306,226,6,3,4332997,"$1,310,629"
10,2004,4,0.1448932,0.0036839,255,6,3,4332997,"$1,573,892"
10,2005,1,0.1561595,0.003443,266,6,3,4600670,"$1,649,518"
10,2005,2,0.1544253,0.0033941,274,6,3,4600670,"$1,721,351"
10,2005,3,0.1550447,0.0033385,245,6,3,4600670,"$1,542,083"
10,2005,4,0.1641255,0.0034867,277,6,3,4600670,"$2,009,120"
10,2006,1,0.1675134,0.0040492,284,6,3,4704570,"$1,905,168"
10,2006,2,0.1664055,0.0045107,262,6,3,4704570,"$2,044,449"
10,2006,3,0.174855,0.005109,229,6,3,4704570,"$1,859,721"
10,2006,4,0.1742506,0.0043368,255,6,3,4704570,"$2,213,147"
10,2007,1,0.1762391,0.0037936,356,6,3,4530985,"$1,982,601"
10,2007,2,0.1719031,0.0043282,310,6,3,4530985,"$1,819,356"
10,2007,3,0.173006,0.0047522,306,6,3,4530985,"$1,560,775"
10,2007,4,0.1809216,0.0046625,345,6,3,4530985,"$1,927,214"
10,2008,1,0.1871395,0.0053696,368,6,3,4598872,"$2,051,300"
10,2008,2,0.1777058,0.0045006,329,6,3,4598872,"$1,696,389"
10,2008,3,0.1871425,0.005566,266,6,3,4598872,"$1,450,357"
10,2008,4,0.1924747,0.0052154,307,6,3,4598872,"$1,693,791"
10,2009,1,0.1975773,0.0053894,298,6,3,4670909,"$1,568,070"
10,2009,2,0.2116012,0.0081761,266,6,3,4670909,"$1,484,512"
10,2009,3,0.2204353,0.0063102,264,6,3,4670909,"$1,739,883"
10,2009,4,0.2050028,0.0077495,270,6,3,4670909,"$1,641,488"
10,2010,1,0.2131007,0.0074542,288,6,3,4682422,"$2,097,397"
10,2010,2,0.2099895,0.0069728,264,6,3,4682422,"$2,041,015"
10,2010,3,0.2020164,0.0058294,257,6,3,4682422,"$1,959,479"
10,2010,4,0.2129131,0.008267,235,6,3,4682422,"$1,559,611"
11,2004,1,0.1475281,0.0039093,137,7,3,2198399,"$599,714"
11,2004,2,0.1470434,0.0064872,98,7,3,2198399,"$568,875"
11,2004,3,0.1479274,0.0041092,100,7,3,2198399,"$476,298"
11,2004,4,0.1562336,0.0061236,103,7,3,2198399,"$476,954"
11,2005,1,0.1576728,0.0045115,124,7,3,2351413,"$589,437"
11,2005,2,0.1652204,0.0064429,108,7,3,2351413,"$632,026"
11,2005,3,0.160722,0.0044991,132,7,3,2351413,"$751,369"
11,2005,4,0.1750842,0.0053533,128,7,3,2351413,"$648,447"
11,2006,1,0.156142,0.0039278,125,7,3,2339893,"$509,185"
11,2006,2,0.165564,0.0066835,112,7,3,2339893,"$737,442"
11,2006,3,0.1692816,0.0064077,107,7,3,2339893,"$816,380"
11,2006,4,0.164002,0.005272,100,7,3,2339893,"$640,746"
11,2007,1,0.169701,0.0043606,171,7,3,2057964,"$532,152"
11,2007,2,0.1834743,0.0054524,157,7,3,2057964,"$552,149"
11,2007,3,0.1724145,0.0053707,135,7,3,2057964,"$340,491"
11,2007,4,0.1743387,0.0045316,148,7,3,2057964,"$632,996"
11,2008,1,0.1777019,0.0053016,151,7,3,2096012,"$480,020"
11,2008,2,0.1825729,0.0057692,154,7,3,2096012,"$807,623"
11,2008,3,0.1881811,0.0074443,140,7,3,2096012,"$528,009"
11,2008,4,0.1992319,0.006501,131,7,3,2096012,"$505,095"
11,2009,1,0.2024765,0.0071019,143,7,3,2118907,"$631,814"
11,2009,2,0.2075306,0.0083481,134,7,3,2118907,"$615,112"
11,2009,3,0.2224905,0.006428,109,7,3,2118907,"$692,285"
11,2009,4,0.2079647,0.0071324,116,7,3,2118907,"$536,820"
11,2010,1,0.2204311,0.0059148,125,7,3,2120144,"$592,949"
11,2010,2,0.2189719,0.0120048,112,7,3,2120144,"$716,853"
11,2010,3,0.2249575,0.0103062,109,7,3,2120144,"$620,315"
11,2010,4,0.2031423,0.0070771,102,7,3,2120144,"$517,448"
12,2004,1,0.1792578,0.0068128,169,8,4,3771976,"$508,176"
12,2004,2,0.1944689,0.0069282,165,8,4,3771976,"$510,392"
12,2004,3,0.2019624,0.0099235,141,8,4,3771976,"$400,073"
12,2004,4,0.202259,0.0095147,140,8,4,3771976,"$435,152"
12,2005,1,0.1937986,0.0062005,149,8,4,3826948,"$484,876"
12,2005,2,0.1922465,0.0080427,135,8,4,3826948,"$416,055"
12,2005,3,0.1912147,0.006783,137,8,4,3826948,"$548,961"
12,2005,4,0.1876861,0.0073608,148,8,4,3826948,"$379,232"
12,2006,1,0.1968675,0.0096203,148,8,4,3933781,"$563,273"
12,2006,2,0.2010031,0.0105653,131,8,4,3933781,"$545,012"
12,2006,3,0.2107044,0.0088811,121,8,4,3933781,"$574,093"
12,2006,4,0.2035186,0.0087956,133,8,4,3933781,"$657,229"
12,2007,1,0.2003448,0.0057916,141,8,4,4057731,"$419,390"
12,2007,2,0.2172775,0.0078486,159,8,4,4057731,"$441,274"
12,2007,3,0.2125781,0.0088864,132,8,4,4057731,"$504,248"
12,2007,4,0.1952497,0.0087317,159,8,4,4057731,"$415,906"
12,2008,1,0.2212521,0.0085741,147,8,4,4214097,"$476,684"
12,2008,2,0.2272502,0.0083246,137,8,4,4214097,"$372,602"
12,2008,3,0.2270452,0.0104834,118,8,4,4214097,"$440,380"
12,2008,4,0.2208074,0.0093663,116,8,4,4214097,"$270,394"
12,2009,1,0.2444743,0.0143979,123,8,4,4291971,"$509,656"
12,2009,2,0.2255894,0.0082432,119,8,4,4291971,"$532,671"
12,2009,3,0.2521975,0.0140662,115,8,4,4291971,"$533,444"
12,2009,4,0.2237778,0.0112059,119,8,4,4291971,"$431,518"
12,2010,1,0.2491438,0.0168961,96,8,4,4332866,"$367,992"
12,2010,2,0.2532602,0.0130512,96,8,4,4332866,"$293,776"
12,2010,3,0.2366202,0.0125268,91,8,4,4332866,"$258,922"
12,2010,4,0.2589417,0.0139159,75,8,4,4332866,"$242,607"
13,2004,1,,,,8,4,1413839,
13,2004,2,,,,8,4,1413839,
13,2004,3,,,,8,4,1413839,
13,2004,4,,,,8,4,1413839,
13,2005,1,,,,8,4,1407957,
13,2005,2,,,,8,4,1407957,
13,2005,3,,,,8,4,1407957,
13,2005,4,,,,8,4,1407957,
13,2006,1,,,,8,4,1289480,
13,2006,2,,,,8,4,1289480,
13,2006,3,,,,8,4,1289480,
13,2006,4,,,,8,4,1289480,
13,2007,1,,,,8,4,1300889,
13,2007,2,,,,8,4,1300889,
13,2007,3,,,,8,4,1300889,
13,2007,4,,,,8,4,1300889,
13,2008,1,,,,8,4,1356018,
13,2008,2,,,,8,4,1356018,
13,2008,3,,,,8,4,1356018,
13,2008,4,,,,8,4,1356018,
13,2009,1,,,,8,4,1405920,
13,2009,2,,,,8,4,1405920,
13,2009,3,,,,8,4,1405920,
13,2009,4,,,,8,4,1405920,
13,2010,1,,,,8,4,1435057,
13,2010,2,,,,8,4,1435057,
13,2010,3,,,,8,4,1435057,
13,2010,4,,,,8,4,1435057,
14,2004,1,0.2015846,0.0124484,60,9,4,2168944,"$333,293"
14,2004,2,0.2173127,0.0124522,61,9,4,2168944,"$223,812"
14,2004,3,0.1971755,0.0097465,49,9,4,2168944,"$133,004"
14,2004,4,0.2382635,0.014524,51,9,4,2168944,"$192,327"
14,2005,1,0.1949115,0.0128989,54,9,4,2117409,"$207,037"
14,2005,2,0.2030327,0.0216465,48,9,4,2117409,"$186,585"
14,2005,3,0.201583,0.011801,53,9,4,2117409,"$216,696"
14,2005,4,0.1781144,0.012799,47,9,4,2117409,"$256,916"
14,2006,1,0.184397,0.0191964,37,9,4,2213982,"$73,866"
14,2006,2,0.1747252,0.0197446,37,9,4,2213982,"$130,091"
14,2006,3,0.1974329,0.0318905,35,9,4,2213982,"$177,843"
14,2006,4,0.211158,0.0137018,43,9,4,2213982,"$198,108"
14,2007,1,0.2167039,0.01753,61,9,4,2469920,"$222,144"
14,2007,2,0.2027475,0.0132258,50,9,4,2469920,"$157,527"
14,2007,3,0.197129,0.0149095,53,9,4,2469920,"$158,324"
14,2007,4,0.2221017,0.0133704,67,9,4,2469920,"$292,473"
14,2008,1,0.1898701,0.0122985,67,9,4,2515003,"$191,861"
14,2008,2,0.2235698,0.0157781,46,9,4,2515003,"$161,716"
14,2008,3,0.2434184,0.0242933,41,9,4,2515003,"$136,600"
14,2008,4,0.2399917,0.0196342,57,9,4,2515003,"$283,837"
14,2009,1,0.2187581,0.021665,48,9,4,2511144,"$229,795"
14,2009,2,0.2097952,0.0108029,46,9,4,2511144,"$148,528"
14,2009,3,0.2471584,0.0331132,42,9,4,2511144,"$252,323"
14,2009,4,0.2217271,0.0143261,54,9,4,2511144,"$248,050"
14,2010,1,0.2475349,0.0154849,48,9,4,2523353,"$244,088"
14,2010,2,0.240782,0.0270692,42,9,4,2523353,"$245,394"
14,2010,3,0.2674481,0.0209814,43,9,4,2523353,"$298,612"
14,2010,4,0.282162,0.0216709,44,9,4,2523353,"$149,987"
15,2004,1,0.1853064,0.0094238,53,9,4,5446977,"$814,986"
15,2004,2,0.1808865,0.0088531,48,9,4,5446977,"$735,807"
15,2004,3,0.1926042,0.0121086,34,9,4,5446977,"$569,306"
15,2004,4,0.2123872,0.015558,41,9,4,5446977,"$742,963"
15,2005,1,0.2009241,0.0096228,43,9,4,5512812,"$608,747"
15,2005,2,0.2435127,0.0205182,38,9,4,5512812,"$448,579"
15,2005,3,0.2199982,0.0149517,38,9,4,5512812,"$705,608"
15,2005,4,0.206658,0.0151053,43,9,4,5512812,"$357,202"
15,2006,1,0.2303986,0.0145739,45,9,4,5650944,"$774,434"
15,2006,2,0.2315983,0.0197773,44,9,4,5650944,"$586,758"
15,2006,3,0.2189668,0.0189313,42,9,4,5650944,"$625,991"
15,2006,4,0.1909537,0.0092401,48,9,4,5650944,"$435,987"
15,2007,1,0.2163904,0.0102241,57,9,4,5738914,"$461,613"
15,2007,2,0.209732,0.0105377,63,9,4,5738914,"$494,025"
15,2007,3,0.2086252,0.0077278,58,9,4,5738914,"$391,664"
15,2007,4,0.2117935,0.0133681,67,9,4,5738914,"$680,688"
15,2008,1,0.2149886,0.0156422,70,9,4,5797682,"$580,536"
15,2008,2,0.2255314,0.0244003,66,9,4,5797682,"$445,836"
15,2008,3,0.2165551,0.0133074,57,9,4,5797682,"$382,949"
15,2008,4,0.2205587,0.0186446,52,9,4,5797682,"$393,227"
15,2009,1,0.2264327,0.0082505,66,9,4,5755128,"$472,046"
15,2009,2,0.2352465,0.0127612,66,9,4,5755128,"$543,959"
15,2009,3,0.251104,0.0152292,48,9,4,5755128,"$585,190"
15,2009,4,0.2205807,0.0217177,68,9,4,5755128,"$644,131"
15,2010,1,0.238601,0.0133165,62,9,4,5760010,"$882,665"
15,2010,2,0.2409096,0.0133629,61,9,4,5760010,"$624,588"
