marketgroup,year,quarter,price,foodgroup
26,2010,4,0.3249651,11
91,2010,4,0.3092422,11
92,2010,4,0.2413481,11
93,2010,4,0.2658646,11
94,2010,4,0.2490053,11
95,2010,4,0.2539125,11
96,2010,4,0.2703717,11
97,2010,4,0.2603551,11
98,2010,4,0.3046111,11
99,2010,4,0.367434,11
1,2010,4,0.3744293,12
2,2010,4,0.4252835,12
3,2010,4,0.3703718,12
4,2010,4,0.4037122,12
5,2010,4,0.3269348,12
6,2010,4,0.3395229,12
7,2010,4,0.4038399,12
8,2010,4,0.3746148,12
9,2010,4,0.3523973,12
10,2010,4,0.322413,12
11,2010,4,0.3392092,12
12,2010,4,0.437153,12
13,2010,4,0.4034507,12
14,2010,4,0.4507982,12
15,2010,4,0.453748,12
16,2010,4,0.332669,12
17,2010,4,0.4128382,12
18,2010,4,0.370222,12
19,2010,4,0.4203251,12
20,2010,4,0.4097282,12
21,2010,4,0.3644299,12
22,2010,4,0.4234768,12
23,2010,4,0.5216109,12
24,2010,4,0.3758416,12
25,2010,4,0.3760606,12
26,2010,4,0.4302579,12
91,2010,4,0.4314606,12
92,2010,4,0.3585124,12
93,2010,4,0.3320031,12
94,2010,4,0.3388076,12
95,2010,4,0.345094,12
96,2010,4,0.3214121,12
97,2010,4,0.3445275,12
98,2010,4,0.4265894,12
99,2010,4,0.430901,12
1,2010,4,0.3388057,13
2,2010,4,0.3786169,13
3,2010,4,0.2773578,13
4,2010,4,0.280897,13
5,2010,4,0.2555139,13
6,2010,4,0.2393067,13
7,2010,4,0.2632376,13
8,2010,4,0.2516195,13
9,2010,4,0.2842376,13
10,2010,4,0.2321891,13
11,2010,4,0.2193368,13
12,2010,4,0.2344418,13
13,2010,4,0.2376326,13
14,2010,4,0.2613206,13
15,2010,4,0.2751536,13
16,2010,4,0.2642343,13
17,2010,4,0.2988417,13
18,2010,4,0.2351642,13
19,2010,4,0.3010865,13
20,2010,4,0.3113097,13
21,2010,4,0.242242,13
22,2010,4,0.2465871,13
23,2010,4,0.2653162,13
24,2010,4,0.241364,13
25,2010,4,0.241489,13
26,2010,4,0.2733925,13
91,2010,4,0.2779566,13
92,2010,4,0.235027,13
93,2010,4,0.268658,13
94,2010,4,0.2561176,13
95,2010,4,0.2429333,13
96,2010,4,0.2575966,13
97,2010,4,0.2322163,13
98,2010,4,0.3032674,13
99,2010,4,0.2670052,13
1,2010,4,,14
2,2010,4,0.3309181,14
3,2010,4,0.2848293,14
4,2010,4,0.3030972,14
5,2010,4,0.2809088,14
6,2010,4,0.244425,14
7,2010,4,0.2898126,14
8,2010,4,0.2719963,14
9,2010,4,0.2802306,14
10,2010,4,0.2660818,14
11,2010,4,0.2342932,14
12,2010,4,0.292747,14
13,2010,4,0.2954324,14
14,2010,4,0.268327,14
15,2010,4,0.3141203,14
16,2010,4,0.2613012,14
17,2010,4,0.3061108,14
18,2010,4,0.1893284,14
19,2010,4,0.2639469,14
20,2010,4,0.3156269,14
21,2010,4,0.2866505,14
22,2010,4,0.2872259,14
23,2010,4,0.3575956,14
24,2010,4,0.2574077,14
25,2010,4,0.2419752,14
26,2010,4,0.2880299,14
91,2010,4,0.2981248,14
92,2010,4,,14
93,2010,4,0.2527182,14
94,2010,4,0.2624822,14
95,2010,4,0.2610197,14
96,2010,4,0.2516527,14
97,2010,4,0.2240932,14
98,2010,4,0.2596514,14
99,2010,4,0.2673839,14
1,2010,4,0.2078748,15
2,2010,4,0.2224647,15
3,2010,4,0.1983377,15
4,2010,4,0.2027377,15
5,2010,4,0.2042864,15
6,2010,4,0.1839505,15
7,2010,4,0.1972455,15
8,2010,4,0.1899879,15
9,2010,4,0.1943244,15
10,2010,4,0.1910406,15
11,2010,4,0.1718816,15
12,2010,4,0.1958191,15
13,2010,4,0.1837091,15
14,2010,4,0.2198869,15
15,2010,4,0.2165948,15
16,2010,4,0.2116518,15
17,2010,4,0.2076443,15
18,2010,4,0.1580468,15
19,2010,4,0.2042498,15
20,2010,4,0.1898645,15
21,2010,4,0.2004891,15
22,2010,4,0.1992636,15
23,2010,4,0.246478,15
24,2010,4,0.1827102,15
25,2010,4,0.1782532,15
26,2010,4,0.191803,15
91,2010,4,0.2079229,15
92,2010,4,0.1795509,15
93,2010,4,0.1959519,15
94,2010,4,0.1721597,15
95,2010,4,0.1909949,15
96,2010,4,0.1846817,15
97,2010,4,0.1685511,15
98,2010,4,0.2015303,15
99,2010,4,0.1975046,15
1,2010,4,0.3327273,2
2,2010,4,0.4090405,2
3,2010,4,0.3019854,2
4,2010,4,0.3199303,2
5,2010,4,0.2989151,2
6,2010,4,0.2990222,2
7,2010,4,0.3086491,2
8,2010,4,0.3090245,2
9,2010,4,0.3157857,2
10,2010,4,0.2758589,2
11,2010,4,0.2836546,2
12,2010,4,0.3008901,2
13,2010,4,0.2817357,2
14,2010,4,0.3340163,2
15,2010,4,0.3269219,2
16,2010,4,0.2969311,2
17,2010,4,0.3492319,2
18,2010,4,0.2655972,2
19,2010,4,0.3341456,2
20,2010,4,0.3415644,2
21,2010,4,0.2894605,2
22,2010,4,0.2956455,2
23,2010,4,0.3361709,2
24,2010,4,0.3039232,2
25,2010,4,0.308149,2
26,2010,4,0.3421542,2
91,2010,4,0.3717822,2
92,2010,4,0.2933541,2
93,2010,4,0.2747943,2
94,2010,4,0.2795462,2
95,2010,4,0.3121899,2
96,2010,4,0.2917418,2
97,2010,4,0.2932453,2
98,2010,4,0.2993395,2
99,2010,4,0.2950085,2
1,2010,4,0.1741056,3
2,2010,4,0.2138475,3
3,2010,4,0.1868035,3
4,2010,4,0.166645,3
5,2010,4,0.1922346,3
6,2010,4,0.1964625,3
7,2010,4,0.1909325,3
8,2010,4,0.1751395,3
9,2010,4,0.2037402,3
10,2010,4,0.1787881,3
11,2010,4,0.2019623,3
12,2010,4,0.2125811,3
13,2010,4,0.1962383,3
14,2010,4,0.1963859,3
15,2010,4,0.1860827,3
16,2010,4,0.1758543,3
17,2010,4,0.1905561,3
18,2010,4,0.1890306,3
19,2010,4,0.2003151,3
20,2010,4,0.1783716,3
21,2010,4,0.1899955,3
22,2010,4,0.205023,3
23,2010,4,0.2162521,3
24,2010,4,0.1779243,3
25,2010,4,0.1873677,3
26,2010,4,0.2012903,3
91,2010,4,0.2135366,3
92,2010,4,0.179379,3
93,2010,4,0.1852371,3
94,2010,4,0.2122965,3
95,2010,4,0.1807385,3
96,2010,4,0.1790269,3
97,2010,4,0.181449,3
98,2010,4,0.2082597,3
99,2010,4,0.1925322,3
1,2010,4,0.3666269,4
2,2010,4,0.4518757,4
3,2010,4,0.4666829,4
4,2010,4,0.4708751,4
5,2010,4,0.3955922,4
6,2010,4,0.3864193,4
7,2010,4,0.4497675,4
8,2010,4,0.392357,4
9,2010,4,0.425816,4
10,2010,4,0.4186266,4
11,2010,4,0.4457007,4
12,2010,4,0.462918,4
13,2010,4,0.3684774,4
14,2010,4,0.4133831,4
15,2010,4,0.4347797,4
16,2010,4,0.362915,4
17,2010,4,0.4554183,4
18,2010,4,0.4639822,4
19,2010,4,0.4146853,4
20,2010,4,0.4397428,4
21,2010,4,0.3741241,4
22,2010,4,0.3744482,4
23,2010,4,0.4349214,4
24,2010,4,0.4596395,4
25,2010,4,0.4578375,4
26,2010,4,0.4624742,4
91,2010,4,0.4705111,4
92,2010,4,0.4463451,4
93,2010,4,0.3552749,4
94,2010,4,0.4586305,4
95,2010,4,0.4195741,4
96,2010,4,0.4349098,4
97,2010,4,0.4059494,4
98,2010,4,0.4609059,4
99,2010,4,0.4092959,4
1,2010,4,,5
2,2010,4,0.2961199,5
3,2010,4,0.214652,5
4,2010,4,0.2302074,5
5,2010,4,0.2169923,5
6,2010,4,0.2111942,5
7,2010,4,0.2099918,5
8,2010,4,0.2096507,5
9,2010,4,0.2202714,5
10,2010,4,0.2129131,5
11,2010,4,0.2031423,5
12,2010,4,0.2589417,5
13,2010,4,,5
14,2010,4,0.282162,5
15,2010,4,0.2329719,5
16,2010,4,0.1916056,5
17,2010,4,0.2189619,5
18,2010,4,0.1780099,5
19,2010,4,0.2487561,5
20,2010,4,0.2752191,5
21,2010,4,0.223802,5
22,2010,4,0.2615024,5
23,2010,4,0.2851535,5
24,2010,4,0.1898187,5
25,2010,4,0.1987138,5
26,2010,4,0.2106024,5
91,2010,4,,5
92,2010,4,,5
93,2010,4,0.2016275,5
94,2010,4,0.2503796,5
95,2010,4,0.206098,5
96,2010,4,0.1992921,5
97,2010,4,0.1970068,5
98,2010,4,0.2233438,5
99,2010,4,,5
1,2010,4,0.2718839,6
2,2010,4,0.2554742,6
3,2010,4,0.2706277,6
4,2010,4,0.2718449,6
5,2010,4,0.2761058,6
6,2010,4,0.2756353,6
7,2010,4,0.2910586,6
8,2010,4,0.3100071,6
9,2010,4,0.2788007,6
10,2010,4,0.2926611,6
11,2010,4,0.28875,6
12,2010,4,0.2510388,6
13,2010,4,0.2470731,6
14,2010,4,0.2683676,6
15,2010,4,0.2456932,6
16,2010,4,0.2563736,6
17,2010,4,0.3022232,6
18,2010,4,0.3053858,6
19,2010,4,0.2660564,6
20,2010,4,0.2738125,6
21,2010,4,0.2744443,6
22,2010,4,0.2628288,6
23,2010,4,0.3018425,6
24,2010,4,0.2827993,6
25,2010,4,0.288074,6
26,2010,4,0.316867,6
91,2010,4,0.2952657,6
92,2010,4,0.2768928,6
93,2010,4,0.2601606,6
94,2010,4,0.263234,6
95,2010,4,0.2864085,6
96,2010,4,0.3097097,6
97,2010,4,0.2839881,6
98,2010,4,0.2501071,6
99,2010,4,0.2524261,6
1,2010,4,0.2727271,7
2,2010,4,0.258944,7
3,2010,4,0.2762805,7
4,2010,4,0.2592292,7
5,2010,4,0.2620849,7
6,2010,4,0.2613803,7
7,2010,4,0.2614954,7
8,2010,4,0.2574452,7
9,2010,4,0.2713135,7
10,2010,4,0.2452202,7
11,2010,4,0.2628303,7
12,2010,4,0.275024,7
13,2010,4,0.2839266,7
14,2010,4,0.3200534,7
15,2010,4,0.3177106,7
16,2010,4,0.2726527,7
17,2010,4,0.2878539,7
18,2010,4,0.2290789,7
19,2010,4,0.2884559,7
20,2010,4,0.2623979,7
21,2010,4,0.2744955,7
22,2010,4,0.2720776,7
23,2010,4,0.3288941,7
24,2010,4,0.2621838,7
25,2010,4,0.2374388,7
26,2010,4,0.2869085,7
91,2010,4,0.317023,7
92,2010,4,0.2463054,7
93,2010,4,0.2645294,7
94,2010,4,0.2619183,7
95,2010,4,0.2605123,7
96,2010,4,0.259918,7
97,2010,4,0.2337079,7
98,2010,4,0.2722053,7
99,2010,4,0.2976321,7
1,2010,4,0.2775577,8
2,2010,4,0.3054527,8
3,2010,4,0.2539955,8
4,2010,4,0.2822533,8
5,2010,4,0.2356957,8
6,2010,4,0.2388389,8
7,2010,4,0.269638,8
8,2010,4,0.2463327,8
9,2010,4,0.2982766,8
10,2010,4,0.2355415,8
11,2010,4,0.2068283,8
12,2010,4,0.222182,8
13,2010,4,0.2164649,8
14,2010,4,0.2589997,8
15,2010,4,0.2516206,8
16,2010,4,0.2447701,8
17,2010,4,0.2882763,8
18,2010,4,0.1955313,8
19,2010,4,0.2752614,8
20,2010,4,0.2987208,8
21,2010,4,0.2582464,8
22,2010,4,0.2313905,8
23,2010,4,0.2783473,8
24,2010,4,0.2562649,8
25,2010,4,0.2238463,8
26,2010,4,0.2972494,8
91,2010,4,0.2746951,8
92,2010,4,0.254203,8
93,2010,4,0.2291638,8
94,2010,4,0.2210105,8
95,2010,4,0.2519867,8
96,2010,4,0.2300729,8
97,2010,4,0.2021836,8
98,2010,4,0.2307702,8
99,2010,4,0.235274,8
1,2010,4,0.2077079,9
2,2010,4,0.2324844,9
3,2010,4,0.1649766,9
4,2010,4,0.1895867,9
5,2010,4,0.1684569,9
6,2010,4,0.164294,9
7,2010,4,0.1902997,9
8,2010,4,0.1868168,9
9,2010,4,0.1994877,9
10,2010,4,0.1792459,9
11,2010,4,0.1662927,9
12,2010,4,0.1636642,9
13,2010,4,0.1579054,9
14,2010,4,0.1940039,9
15,2010,4,0.1750434,9
16,2010,4,0.1767379,9
17,2010,4,0.2045762,9
18,2010,4,0.1442224,9
19,2010,4,0.20409,9
20,2010,4,0.2121545,9
21,2010,4,0.1711194,9
22,2010,4,0.1787419,9
23,2010,4,0.2107372,9
24,2010,4,0.1805278,9
25,2010,4,0.175993,9
26,2010,4,0.1990611,9
91,2010,4,0.1891335,9
92,2010,4,0.166659,9
93,2010,4,0.1710126,9
94,2010,4,0.161668,9
95,2010,4,0.1830368,9
96,2010,4,0.1813282,9
97,2010,4,0.1592741,9
98,2010,4,0.1863371,9
99,2010,4,0.1780394,9
