marketgroup,year,quarter,price,se,n,division,region,aggweight,totexp
3,2006,3,0.2341508,0.0083043,784,2,1,4350804,"$6,465,538"
3,2006,4,0.2247773,0.0091974,957,2,1,4350804,"$9,842,308"
3,2007,1,0.2531141,0.0059679,1973,2,1,4363105,"$9,631,206"
3,2007,2,0.2438436,0.0062009,1729,2,1,4363105,"$7,729,746"
3,2007,3,0.2538029,0.0063247,1587,2,1,4363105,"$7,397,931"
3,2007,4,0.2352912,0.0055851,1858,2,1,4363105,"$8,986,118"
3,2008,1,0.2471384,0.0055379,1912,2,1,4352196,"$9,232,441"
3,2008,2,0.2646664,0.0064796,1626,2,1,4352196,"$7,543,244"
3,2008,3,0.2823228,0.0067727,1543,2,1,4352196,"$6,856,215"
3,2008,4,0.2549123,0.0054611,1821,2,1,4352196,"$9,451,482"
3,2009,1,0.2801789,0.0060792,1720,2,1,4324109,"$9,815,633"
3,2009,2,0.2789099,0.0059367,1575,2,1,4324109,"$8,023,066"
3,2009,3,0.2904592,0.0066455,1434,2,1,4324109,"$7,581,845"
3,2009,4,0.2756049,0.0062261,1699,2,1,4324109,"$9,437,196"
3,2010,1,0.2828451,0.0075353,1571,2,1,4309950,"$8,894,966"
3,2010,2,0.2808735,0.007301,1397,2,1,4309950,"$7,176,993"
3,2010,3,0.2971561,0.0092387,1298,2,1,4309950,"$6,448,693"
3,2010,4,0.2773578,0.0090168,1532,2,1,4309950,"$8,052,952"
4,2004,1,0.2210535,0.0071879,552,2,1,3374038,"$6,251,184"
4,2004,2,0.2417955,0.0093106,496,2,1,3374038,"$4,911,510"
4,2004,3,0.2688325,0.0101821,463,2,1,3374038,"$4,815,209"
4,2004,4,0.2249948,0.0080209,551,2,1,3374038,"$5,774,822"
4,2005,1,0.237263,0.0079547,584,2,1,3440965,"$6,447,051"
4,2005,2,0.254395,0.0088316,492,2,1,3440965,"$4,779,864"
4,2005,3,0.2570405,0.0095263,486,2,1,3440965,"$4,598,016"
4,2005,4,0.2249441,0.0072349,592,2,1,3440965,"$6,690,383"
4,2006,1,0.2259276,0.008877,565,2,1,3464067,"$6,277,845"
4,2006,2,0.2420724,0.0096238,497,2,1,3464067,"$5,001,963"
4,2006,3,0.2448641,0.0096245,447,2,1,3464067,"$5,085,442"
4,2006,4,0.216267,0.0083113,543,2,1,3464067,"$6,319,005"
4,2007,1,0.2483305,0.0071046,775,2,1,3499158,"$6,578,369"
4,2007,2,0.2618061,0.0093169,669,2,1,3499158,"$5,123,523"
4,2007,3,0.2586903,0.0099156,645,2,1,3499158,"$5,264,941"
4,2007,4,0.2362472,0.0072643,728,2,1,3499158,"$5,812,151"
4,2008,1,0.2448634,0.0076446,783,2,1,3505935,"$6,721,658"
4,2008,2,0.2733409,0.0106989,674,2,1,3505935,"$5,070,983"
4,2008,3,0.2646134,0.0085192,665,2,1,3505935,"$5,513,870"
4,2008,4,0.2677796,0.008009,772,2,1,3505935,"$6,754,254"
4,2009,1,0.2849383,0.0088668,765,2,1,3501037,"$7,003,551"
4,2009,2,0.2991582,0.0096949,705,2,1,3501037,"$5,735,988"
4,2009,3,0.2997433,0.0097584,699,2,1,3501037,"$5,839,929"
4,2009,4,0.261836,0.0073542,745,2,1,3501037,"$6,457,736"
4,2010,1,0.2795727,0.0077128,837,2,1,3505825,"$6,779,617"
4,2010,2,0.3030941,0.0109205,701,2,1,3505825,"$4,813,996"
4,2010,3,0.2987343,0.0096911,715,2,1,3505825,"$4,870,951"
4,2010,4,0.280897,0.0097854,798,2,1,3505825,"$6,368,236"
5,2004,1,0.252126,0.006912,859,3,2,5418986,"$13,564,473"
5,2004,2,0.2623989,0.0080956,777,3,2,5418986,"$11,123,702"
5,2004,3,0.253842,0.0078574,773,3,2,5418986,"$11,897,253"
5,2004,4,0.2399564,0.0071682,857,3,2,5418986,"$12,042,678"
5,2005,1,0.2472213,0.0066675,884,3,2,5635860,"$13,215,824"
5,2005,2,0.2634713,0.0078965,781,3,2,5635860,"$11,312,661"
5,2005,3,0.2702506,0.0085168,762,3,2,5635860,"$11,527,445"
5,2005,4,0.2377026,0.0070226,943,3,2,5635860,"$14,364,847"
5,2006,1,0.260094,0.0087224,858,3,2,5889043,"$11,527,247"
5,2006,2,0.2763443,0.0104705,802,3,2,5889043,"$11,313,770"
5,2006,3,0.293112,0.0097222,784,3,2,5889043,"$10,712,396"
5,2006,4,0.2501268,0.0091068,935,3,2,5889043,"$14,529,305"
5,2007,1,0.2708046,0.0059757,2029,3,2,5922812,"$14,145,449"
5,2007,2,0.2675563,0.0060998,1756,3,2,5922812,"$11,157,695"
5,2007,3,0.2770442,0.0070393,1645,3,2,5922812,"$10,253,511"
5,2007,4,0.2556224,0.006478,2025,3,2,5922812,"$13,829,587"
5,2008,1,0.2842254,0.0066145,1866,3,2,5936894,"$14,477,974"
5,2008,2,0.2794162,0.0064036,1664,3,2,5936894,"$11,848,231"
5,2008,3,0.2951918,0.0075817,1571,3,2,5936894,"$12,303,180"
5,2008,4,0.2693069,0.0062307,1887,3,2,5936894,"$14,598,296"
5,2009,1,0.3267568,0.0077282,1777,3,2,5949169,"$15,267,388"
5,2009,2,0.3098657,0.0069553,1631,3,2,5949169,"$12,862,065"
5,2009,3,0.3142299,0.0070206,1548,3,2,5949169,"$11,946,217"
5,2009,4,0.2689616,0.005977,1805,3,2,5949169,"$15,343,314"
5,2010,1,0.2846114,0.0059865,1786,3,2,5891526,"$13,738,321"
5,2010,2,0.318694,0.0079873,1559,3,2,5891526,"$11,179,492"
5,2010,3,0.3012652,0.006886,1453,3,2,5891526,"$9,844,979"
5,2010,4,0.2555139,0.0058626,1803,3,2,5891526,"$13,076,338"
6,2004,1,0.2110908,0.0049884,1727,4,2,4965387,"$11,544,543"
6,2004,2,0.2124211,0.0055134,1651,4,2,4965387,"$9,923,610"
6,2004,3,0.2204302,0.005621,1535,4,2,4965387,"$8,775,604"
6,2004,4,0.1978625,0.0044586,1845,4,2,4965387,"$11,750,489"
6,2005,1,0.2200571,0.005384,1679,4,2,5008521,"$10,309,691"
6,2005,2,0.2199299,0.0053406,1517,4,2,5008521,"$9,517,744"
6,2005,3,0.2281007,0.0059653,1459,4,2,5008521,"$9,265,982"
6,2005,4,0.2092416,0.0049225,1834,4,2,5008521,"$12,513,918"
6,2006,1,0.2202737,0.0065819,1619,4,2,4960659,"$10,864,562"
6,2006,2,0.2099075,0.006031,1492,4,2,4960659,"$8,934,917"
6,2006,3,0.2156412,0.0065697,1424,4,2,4960659,"$8,344,868"
6,2006,4,0.2068103,0.0062419,1692,4,2,4960659,"$12,175,461"
6,2007,1,0.239252,0.0064035,2352,4,2,5181959,"$10,935,352"
6,2007,2,0.2383652,0.0066699,2165,4,2,5181959,"$9,382,818"
6,2007,3,0.2491423,0.0067099,2067,4,2,5181959,"$9,419,364"
6,2007,4,0.22113,0.0050825,2456,4,2,5181959,"$12,298,562"
6,2008,1,0.2557063,0.0058573,2261,4,2,5261345,"$12,162,428"
6,2008,2,0.2648575,0.0059857,2052,4,2,5261345,"$10,600,393"
6,2008,3,0.2727409,0.0060837,1938,4,2,5261345,"$10,279,246"
6,2008,4,0.2549927,0.0051777,2275,4,2,5261345,"$13,229,973"
6,2009,1,0.2730453,0.0058085,2038,4,2,5290628,"$11,549,006"
6,2009,2,0.2717031,0.0054347,1935,4,2,5290628,"$10,866,584"
6,2009,3,0.2904233,0.0067291,1737,4,2,5290628,"$9,811,837"
6,2009,4,0.2480505,0.0048127,2192,4,2,5290628,"$13,929,207"
6,2010,1,0.2819944,0.0065791,1804,4,2,5294133,"$11,512,004"
6,2010,2,0.2796404,0.006583,1750,4,2,5294133,"$10,764,298"
6,2010,3,0.2717021,0.0061062,1640,4,2,5294133,"$10,470,608"
6,2010,4,0.2393067,0.0056318,1963,4,2,5294133,"$12,746,808"
7,2004,1,0.2384684,0.0121787,237,5,3,2483849,"$5,765,611"
7,2004,2,0.2399724,0.0117901,229,5,3,2483849,"$5,764,949"
7,2004,3,0.2415612,0.0119952,215,5,3,2483849,"$5,498,770"
7,2004,4,0.2243746,0.0109255,232,5,3,2483849,"$6,845,080"
7,2005,1,0.2568218,0.0130408,232,5,3,2388648,"$6,087,760"
7,2005,2,0.2680324,0.0175994,208,5,3,2388648,"$6,177,927"
7,2005,3,0.259658,0.014856,207,5,3,2388648,"$6,056,075"
7,2005,4,0.2465723,0.0139557,233,5,3,2388648,"$6,207,805"
7,2006,1,0.2698326,0.0149181,219,5,3,2523582,"$6,114,090"
7,2006,2,0.2624974,0.0172996,202,5,3,2523582,"$5,411,754"
7,2006,3,0.2548599,0.013865,215,5,3,2523582,"$5,805,773"
7,2006,4,0.2431659,0.0128573,223,5,3,2523582,"$6,148,011"
7,2007,1,0.2708215,0.0098933,612,5,3,2256147,"$5,250,516"
7,2007,2,0.2770575,0.011417,564,5,3,2256147,"$4,455,782"
7,2007,3,0.2740724,0.0101428,578,5,3,2256147,"$5,210,941"
7,2007,4,0.2517829,0.0088591,632,5,3,2256147,"$5,214,465"
7,2008,1,0.2689102,0.0110801,563,5,3,2318834,"$5,256,370"
7,2008,2,0.2733262,0.0111045,580,5,3,2318834,"$5,942,766"
7,2008,3,0.2594597,0.0082689,538,5,3,2318834,"$5,733,210"
7,2008,4,0.2700393,0.0090172,608,5,3,2318834,"$6,227,900"
7,2009,1,0.2963401,0.0101513,626,5,3,2365045,"$6,172,551"
7,2009,2,0.3116202,0.0134531,564,5,3,2365045,"$5,323,606"
7,2009,3,0.3198667,0.0119279,570,5,3,2365045,"$5,337,820"
7,2009,4,0.2899661,0.01107,631,5,3,2365045,"$6,224,544"
7,2010,1,0.3032258,0.0129504,592,5,3,2355997,"$5,731,070"
7,2010,2,0.3081512,0.0141282,566,5,3,2355997,"$4,772,847"
7,2010,3,0.3184845,0.0156914,555,5,3,2355997,"$5,134,557"
7,2010,4,0.2632376,0.0131792,628,5,3,2355997,"$5,528,921"
8,2004,1,0.2345584,0.0099415,920,5,3,3983504,"$9,723,499"
8,2004,2,0.2293472,0.010827,911,5,3,3983504,"$9,211,080"
8,2004,3,0.2502958,0.0103442,826,5,3,3983504,"$9,174,653"
8,2004,4,0.2384403,0.0143241,1009,5,3,3983504,"$10,562,094"
8,2005,1,0.2430379,0.0117834,881,5,3,4117775,"$10,040,820"
8,2005,2,0.2374505,0.0125586,776,5,3,4117775,"$8,246,457"
8,2005,3,0.2608153,0.0145198,801,5,3,4117775,"$8,820,174"
8,2005,4,0.2331968,0.0119498,940,5,3,4117775,"$10,387,086"
8,2006,1,0.2513854,0.0136543,812,5,3,3980952,"$9,403,736"
8,2006,2,0.2349879,0.0109156,797,5,3,3980952,"$8,749,495"
8,2006,3,0.2461134,0.0116169,749,5,3,3980952,"$7,194,121"
8,2006,4,0.213109,0.009867,863,5,3,3980952,"$10,302,975"
8,2007,1,0.262711,0.0090225,1375,5,3,4290907,"$10,501,857"
8,2007,2,0.2554515,0.0082518,1271,5,3,4290907,"$8,618,857"
8,2007,3,0.2720721,0.0093892,1263,5,3,4290907,"$9,187,511"
8,2007,4,0.2302483,0.0084313,1413,5,3,4290907,"$10,652,737"
8,2008,1,0.2648131,0.0093693,1350,5,3,4401079,"$12,164,322"
8,2008,2,0.2559619,0.0077826,1224,5,3,4401079,"$10,321,238"
8,2008,3,0.2720773,0.0083863,1181,5,3,4401079,"$9,477,211"
8,2008,4,0.2561512,0.0085895,1371,5,3,4401079,"$11,589,503"
8,2009,1,0.2796007,0.0073561,1265,5,3,4488998,"$10,378,070"
8,2009,2,0.285659,0.0087297,1195,5,3,4488998,"$10,343,152"
8,2009,3,0.2821392,0.0078505,1180,5,3,4488998,"$10,576,033"
8,2009,4,0.2602085,0.007322,1285,5,3,4488998,"$11,148,443"
8,2010,1,0.2890372,0.0089159,1298,5,3,4541935,"$12,557,363"
8,2010,2,0.2770134,0.0076423,1153,5,3,4541935,"$9,752,814"
8,2010,3,0.2902075,0.0082079,1120,5,3,4541935,"$9,166,111"
8,2010,4,0.2516195,0.007395,1297,5,3,4541935,"$11,637,333"
9,2004,1,0.2192505,0.01433,179,5,3,1040614,"$2,583,658"
9,2004,2,0.1946683,0.0093922,172,5,3,1040614,"$2,345,191"
9,2004,3,0.2283953,0.0165713,160,5,3,1040614,"$2,131,863"
9,2004,4,0.2027907,0.0130911,198,5,3,1040614,"$2,879,203"
9,2005,1,0.2378209,0.0165256,192,5,3,1106296,"$2,985,094"
9,2005,2,0.2526527,0.0160357,178,5,3,1106296,"$2,134,061"
9,2005,3,0.2214172,0.0133688,170,5,3,1106296,"$3,015,203"
9,2005,4,0.1855772,0.0085714,215,5,3,1106296,"$3,737,523"
9,2006,1,0.2139685,0.0110563,174,5,3,1089065,"$2,945,202"
9,2006,2,0.2567126,0.0194026,168,5,3,1089065,"$2,499,566"
9,2006,3,0.2778452,0.0209838,151,5,3,1089065,"$2,292,283"
9,2006,4,0.2140474,0.0122245,186,5,3,1089065,"$3,338,608"
9,2007,1,0.2604163,0.0175003,259,5,3,1158090,"$2,219,009"
9,2007,2,0.2311132,0.0129057,229,5,3,1158090,"$1,884,662"
9,2007,3,0.2541387,0.0147363,221,5,3,1158090,"$1,742,347"
9,2007,4,0.2421409,0.0127077,299,5,3,1158090,"$2,754,571"
9,2008,1,0.2858104,0.0176403,276,5,3,1157091,"$2,382,495"
9,2008,2,0.275345,0.0155158,238,5,3,1157091,"$1,808,299"
9,2008,3,0.2753072,0.0169774,221,5,3,1157091,"$1,914,706"
9,2008,4,0.2440213,0.0103932,321,5,3,1157091,"$3,107,754"
9,2009,1,0.2966529,0.0174971,257,5,3,1157887,"$2,728,131"
9,2009,2,0.321787,0.0242615,239,5,3,1157887,"$2,329,946"
9,2009,3,0.2954131,0.0164964,234,5,3,1157887,"$1,928,886"
9,2009,4,0.2667578,0.0114734,301,5,3,1157887,"$2,801,275"
9,2010,1,0.2966656,0.0149277,292,5,3,1147058,"$2,735,736"
9,2010,2,0.3127158,0.0190237,266,5,3,1147058,"$2,194,124"
9,2010,3,0.3082882,0.0198991,225,5,3,1147058,"$2,012,524"
9,2010,4,0.2842376,0.0145502,308,5,3,1147058,"$3,390,726"
10,2004,1,0.2119832,0.0061537,1111,6,3,4332997,"$10,434,807"
10,2004,2,0.2186802,0.0066629,1013,6,3,4332997,"$9,773,266"
10,2004,3,0.2069296,0.006176,999,6,3,4332997,"$9,416,241"
10,2004,4,0.2063087,0.0062518,1076,6,3,4332997,"$10,316,641"
10,2005,1,0.2184391,0.0064274,1072,6,3,4600670,"$10,527,266"
10,2005,2,0.2227756,0.0067471,1020,6,3,4600670,"$9,614,226"
10,2005,3,0.23078,0.0066842,989,6,3,4600670,"$9,618,025"
10,2005,4,0.2135242,0.0052932,1090,6,3,4600670,"$11,615,390"
10,2006,1,0.2272273,0.0079434,1033,6,3,4704570,"$11,407,323"
10,2006,2,0.217988,0.0065935,1003,6,3,4704570,"$10,474,813"
10,2006,3,0.2300837,0.0075175,990,6,3,4704570,"$9,623,002"
10,2006,4,0.2059647,0.0056495,1085,6,3,4704570,"$13,168,006"
10,2007,1,0.2246749,0.006237,1516,6,3,4530985,"$9,560,372"
10,2007,2,0.2354124,0.0068029,1458,6,3,4530985,"$9,486,717"
10,2007,3,0.2315501,0.0068144,1352,6,3,4530985,"$8,848,698"
10,2007,4,0.2245389,0.0061137,1556,6,3,4530985,"$10,779,243"
10,2008,1,0.23691,0.0063483,1483,6,3,4598872,"$11,252,300"
10,2008,2,0.2340625,0.0065114,1368,6,3,4598872,"$9,514,781"
10,2008,3,0.2547979,0.00716,1254,6,3,4598872,"$8,754,119"
10,2008,4,0.2469547,0.0067296,1458,6,3,4598872,"$11,305,529"
10,2009,1,0.2870482,0.0093065,1313,6,3,4670909,"$10,785,739"
10,2009,2,0.2668016,0.0090336,1263,6,3,4670909,"$9,510,264"
10,2009,3,0.2780332,0.0081236,1207,6,3,4670909,"$10,196,769"
10,2009,4,0.2423661,0.0062647,1339,6,3,4670909,"$10,637,253"
10,2010,1,0.2756881,0.0080938,1280,6,3,4682422,"$11,362,204"
10,2010,2,0.2608647,0.0067991,1189,6,3,4682422,"$10,461,649"
10,2010,3,0.2643057,0.0088285,1145,6,3,4682422,"$10,866,426"
10,2010,4,0.2321891,0.0063154,1298,6,3,4682422,"$10,766,506"
11,2004,1,0.1984946,0.0065629,516,7,3,2198399,"$5,138,907"
11,2004,2,0.2166711,0.0080091,498,7,3,2198399,"$4,423,131"
11,2004,3,0.2102637,0.0084582,437,7,3,2198399,"$4,557,809"
11,2004,4,0.1895593,0.0065299,519,7,3,2198399,"$5,429,091"
11,2005,1,0.2078003,0.008867,529,7,3,2351413,"$5,303,558"
11,2005,2,0.2328646,0.0106241,476,7,3,2351413,"$4,723,299"
11,2005,3,0.2282281,0.0093461,503,7,3,2351413,"$4,984,540"
11,2005,4,0.2064413,0.0077286,553,7,3,2351413,"$6,681,518"
11,2006,1,0.2190303,0.0104274,477,7,3,2339893,"$4,816,868"
11,2006,2,0.2309411,0.011487,472,7,3,2339893,"$4,763,385"
11,2006,3,0.2340102,0.0113457,449,7,3,2339893,"$4,645,896"
11,2006,4,0.2246191,0.0104166,519,7,3,2339893,"$5,526,820"
11,2007,1,0.2269181,0.0084386,735,7,3,2057964,"$4,475,684"
11,2007,2,0.2361649,0.0088231,698,7,3,2057964,"$4,125,667"
11,2007,3,0.2296764,0.0090441,692,7,3,2057964,"$3,856,592"
11,2007,4,0.2187607,0.0072985,781,7,3,2057964,"$5,124,167"
11,2008,1,0.2236633,0.0084911,680,7,3,2096012,"$4,546,547"
11,2008,2,0.2400908,0.0094259,632,7,3,2096012,"$4,635,973"
11,2008,3,0.2636126,0.0084922,640,7,3,2096012,"$4,500,882"
11,2008,4,0.2396513,0.006721,723,7,3,2096012,"$5,453,348"
11,2009,1,0.2719134,0.0095114,642,7,3,2118907,"$5,680,917"
11,2009,2,0.2770182,0.010458,603,7,3,2118907,"$5,384,543"
11,2009,3,0.2896448,0.0096032,577,7,3,2118907,"$5,669,243"
11,2009,4,0.2435964,0.0085915,665,7,3,2118907,"$5,942,083"
11,2010,1,0.2878792,0.0119083,566,7,3,2120144,"$5,445,995"
11,2010,2,0.2548571,0.0093142,546,7,3,2120144,"$4,660,202"
11,2010,3,0.2797023,0.0132033,526,7,3,2120144,"$4,084,386"
11,2010,4,0.2193368,0.0086414,603,7,3,2120144,"$5,169,219"
12,2004,1,0.2533959,0.0071439,1218,8,4,3771976,"$7,928,309"
12,2004,2,0.2358846,0.0063822,1148,8,4,3771976,"$6,925,740"
12,2004,3,0.2517414,0.0070147,1115,8,4,3771976,"$6,509,563"
12,2004,4,0.2290997,0.0059219,1217,8,4,3771976,"$7,200,371"
12,2005,1,0.2519997,0.0075803,1108,8,4,3826948,"$6,931,802"
12,2005,2,0.2729382,0.0095926,1018,8,4,3826948,"$6,695,106"
12,2005,3,0.2529814,0.006831,993,8,4,3826948,"$6,633,083"
12,2005,4,0.2333591,0.0058569,1237,8,4,3826948,"$8,394,220"
12,2006,1,0.2601646,0.0113407,1021,8,4,3933781,"$6,948,656"
12,2006,2,0.2354384,0.0079245,1009,8,4,3933781,"$6,737,409"
12,2006,3,0.259703,0.0101056,987,8,4,3933781,"$6,825,494"
12,2006,4,0.2253591,0.007621,1148,8,4,3933781,"$7,630,147"
12,2007,1,0.2782074,0.0087532,1280,8,4,4057731,"$6,758,234"
12,2007,2,0.2512662,0.007066,1285,8,4,4057731,"$6,713,538"
12,2007,3,0.2579756,0.0074475,1244,8,4,4057731,"$7,063,505"
12,2007,4,0.2329478,0.0060309,1409,8,4,4057731,"$7,836,385"
12,2008,1,0.2630481,0.0085047,1278,8,4,4214097,"$9,046,356"
12,2008,2,0.2813111,0.009686,1151,8,4,4214097,"$7,152,259"
12,2008,3,0.2800942,0.0082735,1159,8,4,4214097,"$7,731,829"
12,2008,4,0.2450754,0.0070434,1373,8,4,4214097,"$9,139,986"
12,2009,1,0.2813329,0.0093506,1116,8,4,4291971,"$8,758,030"
12,2009,2,0.2798049,0.0101585,1089,8,4,4291971,"$8,494,680"
12,2009,3,0.2807849,0.0097433,975,8,4,4291971,"$7,149,442"
12,2009,4,0.2623216,0.0109727,1239,8,4,4291971,"$8,876,051"
12,2010,1,0.2898305,0.0100742,1101,8,4,4332866,"$7,894,897"
12,2010,2,0.2848157,0.0088749,978,8,4,4332866,"$6,846,107"
12,2010,3,0.2837813,0.0088666,972,8,4,4332866,"$7,029,814"
12,2010,4,0.2344418,0.0074352,1185,8,4,4332866,"$7,402,918"
13,2004,1,0.2218529,0.0152028,117,8,4,1413839,"$2,988,616"
13,2004,2,0.2203506,0.015796,128,8,4,1413839,"$2,687,060"
13,2004,3,0.2219891,0.0133864,121,8,4,1413839,"$3,028,652"
13,2004,4,0.2074746,0.01491,119,8,4,1413839,"$2,093,496"
13,2005,1,0.2151872,0.0167383,122,8,4,1407957,"$3,768,942"
13,2005,2,0.223711,0.0203195,102,8,4,1407957,"$2,293,468"
13,2005,3,0.232941,0.0225826,112,8,4,1407957,"$2,652,326"
13,2005,4,0.2262809,0.0156691,120,8,4,1407957,"$2,560,021"
13,2006,1,0.265872,0.0212637,118,8,4,1289480,"$2,931,867"
13,2006,2,0.2351214,0.0152102,90,8,4,1289480,"$1,737,012"
13,2006,3,0.2219159,0.0206105,100,8,4,1289480,"$2,016,387"
13,2006,4,0.2649441,0.0301209,104,8,4,1289480,"$1,842,151"
13,2007,1,0.2443436,0.0121433,266,8,4,1300889,"$2,803,675"
13,2007,2,0.2482318,0.0165882,230,8,4,1300889,"$1,718,144"
13,2007,3,0.2609937,0.0185644,230,8,4,1300889,"$2,069,763"
13,2007,4,0.3018805,0.022262,261,8,4,1300889,"$3,055,911"
13,2008,1,0.288105,0.0184783,254,8,4,1356018,"$2,962,149"
13,2008,2,0.2688997,0.0162416,211,8,4,1356018,"$1,835,050"
13,2008,3,0.2735921,0.018459,200,8,4,1356018,"$2,228,083"
13,2008,4,0.2844143,0.0236914,223,8,4,1356018,"$2,032,914"
13,2009,1,0.2914211,0.0160029,239,8,4,1405920,"$3,642,757"
13,2009,2,0.2826557,0.0150996,218,8,4,1405920,"$3,397,809"
13,2009,3,0.2942029,0.017247,203,8,4,1405920,"$3,045,226"
13,2009,4,0.2711253,0.01491,243,8,4,1405920,"$3,447,012"
13,2010,1,0.3056935,0.0195309,237,8,4,1435057,"$2,887,805"
13,2010,2,0.2930192,0.0169285,233,8,4,1435057,"$2,897,999"
13,2010,3,0.2769653,0.0155345,203,8,4,1435057,"$2,385,029"
13,2010,4,0.2376326,0.0114869,234,8,4,1435057,"$2,177,520"
14,2004,1,0.2587222,0.0110971,575,9,4,2168944,"$3,941,235"
